user_id,total_events,unique_sessions,purchases,total_spent,active_days,events_per_session,spending_per_session,purchase_rate_per_session,add_to_carts,checkout_completion_rate,unique_products_total,dominant_category_share,dominant_category,dominant_device,segment
U00962,17,3,0,0.0,3,5.666666666666667,0.0,0.0,2.0,0.0,,,Fashion,desktop,3
U00963,17,4,0,0.0,4,4.25,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00964,16,3,0,0.0,3,5.333333333333333,0.0,0.0,5.0,0.0,,,Toys,desktop,3
U00965,8,2,0,0.0,2,4.0,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00966,10,2,0,0.0,2,5.0,0.0,0.0,1.0,0.0,,,Toys,desktop,3
U00967,17,4,0,0.0,3,4.25,0.0,0.0,4.0,0.0,,,Toys,desktop,2
U00968,8,2,0,0.0,2,4.0,0.0,0.0,3.0,0.0,,,Fashion,tablet,2
U00969,7,2,0,0.0,2,3.5,0.0,0.0,1.0,0.0,,,Toys,mobile,2
U00970,23,4,0,0.0,3,5.75,0.0,0.0,3.0,0.0,,,Fashion,tablet,3
U00971,25,4,0,0.0,4,6.25,0.0,0.0,3.0,0.0,,,Fashion,tablet,3
U00972,16,3,0,0.0,3,5.333333333333333,0.0,0.0,6.0,0.0,,,Toys,mobile,3
U00973,10,4,0,0.0,4,2.5,0.0,0.0,1.0,0.0,,,Fashion,tablet,2
U00974,12,3,0,0.0,3,4.0,0.0,0.0,1.0,0.0,,,Toys,mobile,2
U00975,7,2,0,0.0,2,3.5,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00976,9,2,0,0.0,2,4.5,0.0,0.0,2.0,0.0,,,Toys,desktop,2
U00977,15,4,0,0.0,4,3.75,0.0,0.0,3.0,0.0,,,Toys,tablet,2
U00978,13,3,0,0.0,1,4.333333333333333,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00979,10,2,0,0.0,2,5.0,0.0,0.0,1.0,0.0,,,Fashion,mobile,3
U00980,19,4,0,0.0,4,4.75,0.0,0.0,6.0,0.0,,,Fashion,desktop,2
U00981,22,4,0,0.0,4,5.5,0.0,0.0,5.0,0.0,,,Toys,tablet,3
U00982,9,2,0,0.0,2,4.5,0.0,0.0,2.0,0.0,,,Toys,mobile,2
U00983,9,2,0,0.0,2,4.5,0.0,0.0,1.0,0.0,,,Fashion,tablet,2
U00984,8,2,0,0.0,2,4.0,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00985,13,3,0,0.0,3,4.333333333333333,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U00986,11,2,0,0.0,2,5.5,0.0,0.0,3.0,0.0,,,Toys,mobile,3
U00987,6,2,0,0.0,2,3.0,0.0,0.0,,0.0,,,Fashion,tablet,2
U00988,23,4,0,0.0,4,5.75,0.0,0.0,3.0,0.0,,,Fashion,desktop,3
U00989,20,4,0,0.0,4,5.0,0.0,0.0,4.0,0.0,,,Fashion,desktop,3
U00990,21,4,0,0.0,4,5.25,0.0,0.0,4.0,0.0,,,Toys,mobile,3
U00991,21,4,0,0.0,4,5.25,0.0,0.0,4.0,0.0,,,Toys,tablet,3
U00992,15,3,0,0.0,2,5.0,0.0,0.0,,0.0,,,Fashion,desktop,3
U00993,7,2,0,0.0,2,3.5,0.0,0.0,,0.0,,,Fashion,tablet,2
U00994,18,4,0,0.0,4,4.5,0.0,0.0,3.0,0.0,,,Fashion,tablet,2
U00995,9,3,0,0.0,3,3.0,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00996,7,2,0,0.0,2,3.5,0.0,0.0,2.0,0.0,,,Toys,mobile,2
U00997,15,3,0,0.0,3,5.0,0.0,0.0,3.0,0.0,,,Toys,tablet,3
U00998,13,3,0,0.0,3,4.333333333333333,0.0,0.0,1.0,0.0,,,Toys,mobile,2
U00999,14,4,0,0.0,4,3.5,0.0,0.0,5.0,0.0,,,Toys,desktop,2
U01000,10,2,0,0.0,2,5.0,0.0,0.0,3.0,0.0,,,Fashion,mobile,3
U01001,4,2,0,0.0,2,2.0,0.0,0.0,1.0,0.0,,,Toys,desktop,2
U01002,16,3,0,0.0,2,5.333333333333333,0.0,0.0,2.0,0.0,,,Toys,desktop,3
U01003,17,4,0,0.0,3,4.25,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U01004,10,3,0,0.0,3,3.3333333333333335,0.0,0.0,2.0,0.0,,,Toys,tablet,2
U01005,22,4,0,0.0,4,5.5,0.0,0.0,4.0,0.0,,,Fashion,desktop,3
U01006,8,3,0,0.0,3,2.6666666666666665,0.0,0.0,1.0,0.0,,,Fashion,tablet,2
U01007,7,2,0,0.0,2,3.5,0.0,0.0,1.0,0.0,,,Fashion,desktop,2
U01008,17,4,0,0.0,4,4.25,0.0,0.0,4.0,0.0,,,Fashion,desktop,2
U01009,7,2,0,0.0,2,3.5,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U01010,13,3,0,0.0,3,4.333333333333333,0.0,0.0,1.0,0.0,,,Toys,tablet,2
U01011,17,3,0,0.0,3,5.666666666666667,0.0,0.0,,0.0,,,Fashion,tablet,3
U01012,6,2,0,0.0,2,3.0,0.0,0.0,,0.0,,,Fashion,tablet,2
U01013,10,2,0,0.0,2,5.0,0.0,0.0,2.0,0.0,,,Fashion,tablet,3
U01014,18,4,0,0.0,4,4.5,0.0,0.0,4.0,0.0,,,Fashion,mobile,2
U01015,10,3,0,0.0,3,3.3333333333333335,0.0,0.0,3.0,0.0,,,Toys,mobile,2
U01016,15,4,0,0.0,4,3.75,0.0,0.0,3.0,0.0,,,Toys,mobile,2
U01017,16,3,0,0.0,2,5.333333333333333,0.0,0.0,3.0,0.0,,,Toys,desktop,3
U01018,15,3,0,0.0,3,5.0,0.0,0.0,4.0,0.0,,,Toys,desktop,3
U01019,15,3,0,0.0,3,5.0,0.0,0.0,2.0,0.0,,,Toys,desktop,3
U01020,6,2,0,0.0,2,3.0,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U01021,14,4,0,0.0,4,3.5,0.0,0.0,4.0,0.0,,,Toys,tablet,2
U01022,12,3,0,0.0,3,4.0,0.0,0.0,4.0,0.0,,,Toys,mobile,2
U01023,19,4,0,0.0,4,4.75,0.0,0.0,4.0,0.0,,,Toys,tablet,2
U01024,22,4,0,0.0,3,5.5,0.0,0.0,3.0,0.0,,,Toys,desktop,3
U01025,18,4,0,0.0,4,4.5,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U01026,9,2,0,0.0,2,4.5,0.0,0.0,1.0,0.0,,,Toys,desktop,2
U01027,9,2,0,0.0,2,4.5,0.0,0.0,4.0,0.0,,,Fashion,mobile,2
U01028,21,4,0,0.0,3,5.25,0.0,0.0,7.0,0.0,,,Fashion,tablet,3
U01029,10,2,0,0.0,2,5.0,0.0,0.0,4.0,0.0,,,Toys,tablet,3
U01030,14,3,0,0.0,3,4.666666666666667,0.0,0.0,5.0,0.0,,,Toys,desktop,2
U01031,9,3,0,0.0,3,3.0,0.0,0.0,1.0,0.0,,,Toys,tablet,2
U01032,10,2,0,0.0,2,5.0,0.0,0.0,4.0,0.0,,,Fashion,mobile,3
U01033,15,3,0,0.0,3,5.0,0.0,0.0,2.0,0.0,,,Fashion,desktop,3
U01034,17,3,0,0.0,3,5.666666666666667,0.0,0.0,1.0,0.0,,,Toys,mobile,3
U01035,11,3,0,0.0,2,3.6666666666666665,0.0,0.0,2.0,0.0,,,Toys,desktop,2
U01036,20,4,0,0.0,4,5.0,0.0,0.0,3.0,0.0,,,Toys,desktop,3
U01037,14,3,0,0.0,3,4.666666666666667,0.0,0.0,3.0,0.0,,,Toys,tablet,2
U01038,13,4,0,0.0,4,3.25,0.0,0.0,3.0,0.0,,,Fashion,mobile,2
U01039,12,3,0,0.0,2,4.0,0.0,0.0,2.0,0.0,,,Toys,tablet,2
U01040,20,4,0,0.0,3,5.0,0.0,0.0,6.0,0.0,,,Toys,desktop,3
U01041,16,3,0,0.0,3,5.333333333333333,0.0,0.0,5.0,0.0,,,Fashion,tablet,3
U01042,13,3,0,0.0,3,4.333333333333333,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U01043,15,3,0,0.0,3,5.0,0.0,0.0,3.0,0.0,,,Toys,tablet,3
U01044,7,2,0,0.0,1,3.5,0.0,0.0,1.0,0.0,,,Toys,mobile,2
U01045,4,2,0,0.0,2,2.0,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U01046,18,4,0,0.0,4,4.5,0.0,0.0,3.0,0.0,,,Fashion,mobile,2
U01047,7,2,0,0.0,1,3.5,0.0,0.0,1.0,0.0,,,Toys,mobile,2
U01048,10,2,0,0.0,2,5.0,0.0,0.0,2.0,0.0,,,Fashion,desktop,3
U01049,11,3,0,0.0,3,3.6666666666666665,0.0,0.0,4.0,0.0,,,Toys,desktop,2
U01050,7,2,0,0.0,2,3.5,0.0,0.0,1.0,0.0,,,Toys,tablet,2
U01051,19,3,0,0.0,3,6.333333333333333,0.0,0.0,2.0,0.0,,,Fashion,tablet,3
U01052,14,3,0,0.0,3,4.666666666666667,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U01053,16,3,0,0.0,2,5.333333333333333,0.0,0.0,1.0,0.0,,,Fashion,tablet,3
U01054,18,4,0,0.0,4,4.5,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U01055,16,3,0,0.0,3,5.333333333333333,0.0,0.0,3.0,0.0,,,Fashion,desktop,3
U01056,10,3,0,0.0,3,3.3333333333333335,0.0,0.0,4.0,0.0,,,Toys,mobile,2
U01057,13,4,0,0.0,4,3.25,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U01058,16,4,0,0.0,3,4.0,0.0,0.0,4.0,0.0,,,Fashion,desktop,2
U01059,18,4,0,0.0,4,4.5,0.0,0.0,4.0,0.0,,,Toys,tablet,2
U01060,13,3,0,0.0,3,4.333333333333333,0.0,0.0,1.0,0.0,,,Toys,mobile,2
U01061,18,4,0,0.0,4,4.5,0.0,0.0,5.0,0.0,,,Fashion,desktop,2
U01062,7,2,0,0.0,2,3.5,0.0,0.0,,0.0,,,Toys,tablet,2
U01063,20,3,0,0.0,3,6.666666666666667,0.0,0.0,3.0,0.0,,,Toys,tablet,3
U01064,13,2,0,0.0,2,6.5,0.0,0.0,3.0,0.0,,,Toys,mobile,3
U01065,11,2,0,0.0,1,5.5,0.0,0.0,2.0,0.0,,,Fashion,tablet,3
U01066,16,3,0,0.0,3,5.333333333333333,0.0,0.0,4.0,0.0,,,Toys,tablet,3
U01067,17,3,0,0.0,3,5.666666666666667,0.0,0.0,5.0,0.0,,,Toys,mobile,3
U01068,17,3,0,0.0,3,5.666666666666667,0.0,0.0,7.0,0.0,,,Fashion,desktop,3
U01069,13,4,0,0.0,4,3.25,0.0,0.0,3.0,0.0,,,Fashion,desktop,2
U01070,16,4,0,0.0,3,4.0,0.0,0.0,2.0,0.0,,,Toys,mobile,2
U01071,16,3,0,0.0,3,5.333333333333333,0.0,0.0,4.0,0.0,,,Toys,mobile,3
U01072,18,4,0,0.0,4,4.5,0.0,0.0,5.0,0.0,,,Fashion,tablet,2
U01073,11,3,0,0.0,2,3.6666666666666665,0.0,0.0,3.0,0.0,,,Fashion,mobile,2
U01074,9,3,0,0.0,3,3.0,0.0,0.0,2.0,0.0,,,Toys,desktop,2
U01075,17,3,0,0.0,3,5.666666666666667,0.0,0.0,4.0,0.0,,,Fashion,desktop,3
U01076,18,4,0,0.0,4,4.5,0.0,0.0,5.0,0.0,,,Toys,mobile,2
U01077,10,2,0,0.0,2,5.0,0.0,0.0,1.0,0.0,,,Toys,tablet,3
U01078,8,3,0,0.0,3,2.6666666666666665,0.0,0.0,,0.0,,,Toys,desktop,2
U01079,10,3,0,0.0,3,3.3333333333333335,0.0,0.0,3.0,0.0,,,Fashion,desktop,2
U01080,17,4,0,0.0,3,4.25,0.0,0.0,3.0,0.0,,,Fashion,desktop,2
U01081,9,2,0,0.0,2,4.5,0.0,0.0,3.0,0.0,,,Fashion,desktop,2
U01082,8,2,0,0.0,2,4.0,0.0,0.0,2.0,0.0,,,Toys,tablet,2
U01083,21,4,0,0.0,4,5.25,0.0,0.0,4.0,0.0,,,Fashion,desktop,3
U01084,21,4,0,0.0,3,5.25,0.0,0.0,7.0,0.0,,,Fashion,desktop,3
U01085,9,3,0,0.0,3,3.0,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U01086,13,4,0,0.0,2,3.25,0.0,0.0,3.0,0.0,,,Toys,mobile,2
U01087,16,3,0,0.0,3,5.333333333333333,0.0,0.0,3.0,0.0,,,Fashion,mobile,3
U01088,13,2,0,0.0,2,6.5,0.0,0.0,4.0,0.0,,,Fashion,mobile,3
U01089,11,2,0,0.0,2,5.5,0.0,0.0,,0.0,,,Fashion,desktop,3
U01090,14,3,0,0.0,3,4.666666666666667,0.0,0.0,1.0,0.0,,,Fashion,desktop,2
U01091,5,2,0,0.0,2,2.5,0.0,0.0,1.0,0.0,,,Toys,mobile,2
U01092,10,3,0,0.0,3,3.3333333333333335,0.0,0.0,1.0,0.0,,,Fashion,tablet,2
U01093,10,2,0,0.0,2,5.0,0.0,0.0,2.0,0.0,,,Fashion,desktop,3
U01094,16,3,0,0.0,3,5.333333333333333,0.0,0.0,3.0,0.0,,,Toys,mobile,3
U01095,13,3,0,0.0,3,4.333333333333333,0.0,0.0,4.0,0.0,,,Toys,mobile,2
U01096,22,4,0,0.0,4,5.5,0.0,0.0,4.0,0.0,,,Toys,desktop,3
U01097,11,2,0,0.0,2,5.5,0.0,0.0,3.0,0.0,,,Fashion,mobile,3
U01098,13,3,0,0.0,3,4.333333333333333,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U01099,20,4,0,0.0,4,5.0,0.0,0.0,5.0,0.0,,,Toys,desktop,3
U01100,8,3,0,0.0,3,2.6666666666666665,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U01101,4,1,0,0.0,1,4.0,0.0,0.0,2.0,0.0,,,Books,mobile,2
U01102,3,1,0,0.0,1,3.0,0.0,0.0,,0.0,,,Garden,tablet,2
U01103,2,1,0,0.0,1,2.0,0.0,0.0,,0.0,,,Books,desktop,2
U01104,6,1,0,0.0,1,6.0,0.0,0.0,,0.0,,,Garden,desktop,3
U01105,4,1,0,0.0,1,4.0,0.0,0.0,2.0,0.0,,,Books,desktop,2
U01106,6,1,0,0.0,1,6.0,0.0,0.0,2.0,0.0,,,Garden,tablet,3
U01107,4,1,0,0.0,1,4.0,0.0,0.0,,0.0,,,Books,mobile,2
U01108,7,1,0,0.0,1,7.0,0.0,0.0,1.0,0.0,,,Books,tablet,3
U01109,3,1,0,0.0,1,3.0,0.0,0.0,1.0,0.0,,,Books,mobile,2
U01110,6,1,0,0.0,1,6.0,0.0,0.0,,0.0,,,Garden,desktop,3
U01111,5,1,0,0.0,1,5.0,0.0,0.0,2.0,0.0,,,Garden,desktop,3
U01112,3,1,0,0.0,1,3.0,0.0,0.0,1.0,0.0,,,Books,mobile,2
U01113,5,1,0,0.0,1,5.0,0.0,0.0,,0.0,,,Garden,desktop,3
U01114,2,1,0,0.0,1,2.0,0.0,0.0,,0.0,,,Garden,desktop,2
U01115,3,1,0,0.0,1,3.0,0.0,0.0,,0.0,,,Garden,desktop,2
U01116,4,1,0,0.0,1,4.0,0.0,0.0,2.0,0.0,,,Books,desktop,2
U01117,7,1,0,0.0,1,7.0,0.0,0.0,1.0,0.0,,,Garden,tablet,3
U01118,5,1,0,0.0,1,5.0,0.0,0.0,1.0,0.0,,,Garden,tablet,3
U01119,6,1,0,0.0,1,6.0,0.0,0.0,2.0,0.0,,,Books,desktop,3
U01120,6,1,0,0.0,1,6.0,0.0,0.0,1.0,0.0,,,Books,tablet,3
U01121,3,1,0,0.0,1,3.0,0.0,0.0,2.0,0.0,,,Books,desktop,2
U01122,7,1,0,0.0,1,7.0,0.0,0.0,3.0,0.0,,,Garden,desktop,3
U01123,7,1,0,0.0,1,7.0,0.0,0.0,3.0,0.0,,,Books,desktop,3
U01124,5,1,0,0.0,1,5.0,0.0,0.0,,0.0,,,Books,desktop,3
U01125,3,1,0,0.0,1,3.0,0.0,0.0,,0.0,,,Books,mobile,2
U01126,6,1,0,0.0,1,6.0,0.0,0.0,,0.0,,,Garden,mobile,3
U01127,7,1,0,0.0,1,7.0,0.0,0.0,1.0,0.0,,,Books,desktop,3
U01128,3,1,0,0.0,1,3.0,0.0,0.0,,0.0,,,Books,mobile,2
U01129,7,1,0,0.0,1,7.0,0.0,0.0,,0.0,,,Garden,tablet,3
U01130,3,1,0,0.0,1,3.0,0.0,0.0,,0.0,,,Garden,desktop,2
U01131,4,1,0,0.0,1,4.0,0.0,0.0,,0.0,,,Garden,desktop,2
U01132,2,1,0,0.0,1,2.0,0.0,0.0,1.0,0.0,,,Books,tablet,2
U01133,4,1,0,0.0,1,4.0,0.0,0.0,,0.0,,,Books,tablet,2
U01134,6,1,0,0.0,1,6.0,0.0,0.0,1.0,0.0,,,Garden,mobile,3
U01135,6,1,0,0.0,1,6.0,0.0,0.0,3.0,0.0,,,Garden,desktop,3
U01136,5,1,0,0.0,1,5.0,0.0,0.0,,0.0,,,Books,desktop,3
U01137,4,1,0,0.0,1,4.0,0.0,0.0,1.0,0.0,,,Books,mobile,2
U01138,3,1,0,0.0,1,3.0,0.0,0.0,,0.0,,,Books,mobile,2
U01139,2,1,0,0.0,1,2.0,0.0,0.0,1.0,0.0,,,Books,desktop,2
U01140,5,1,0,0.0,1,5.0,0.0,0.0,,0.0,,,Books,mobile,3
U01141,5,1,0,0.0,1,5.0,0.0,0.0,1.0,0.0,,,Garden,desktop,3
U01142,7,1,0,0.0,1,7.0,0.0,0.0,1.0,0.0,,,Books,mobile,3
U01143,4,1,0,0.0,1,4.0,0.0,0.0,2.0,0.0,,,Garden,tablet,2
U01144,7,1,0,0.0,1,7.0,0.0,0.0,1.0,0.0,,,Books,desktop,3
U01145,2,1,0,0.0,1,2.0,0.0,0.0,,0.0,,,Books,mobile,2
U01146,5,1,0,0.0,1,5.0,0.0,0.0,,0.0,,,Garden,tablet,3
U01147,4,1,0,0.0,1,4.0,0.0,0.0,1.0,0.0,,,Books,tablet,2
U01148,2,1,0,0.0,1,2.0,0.0,0.0,1.0,0.0,,,Books,desktop,2
U01149,7,1,0,0.0,1,7.0,0.0,0.0,1.0,0.0,,,Garden,tablet,3
U01150,2,1,0,0.0,1,2.0,0.0,0.0,,0.0,,,Books,tablet,2
U01151,6,1,0,0.0,1,6.0,0.0,0.0,2.0,0.0,,,Garden,tablet,3
U01152,7,1,0,0.0,1,7.0,0.0,0.0,1.0,0.0,,,Garden,desktop,3
U01153,5,1,0,0.0,1,5.0,0.0,0.0,,0.0,,,Garden,mobile,3
U01154,3,1,0,0.0,1,3.0,0.0,0.0,1.0,0.0,,,Garden,mobile,2
U01155,7,1,0,0.0,1,7.0,0.0,0.0,2.0,0.0,,,Garden,mobile,3
U01156,7,1,0,0.0,1,7.0,0.0,0.0,2.0,0.0,,,Books,tablet,3
U01157,5,1,0,0.0,1,5.0,0.0,0.0,1.0,0.0,,,Garden,desktop,3
U01158,4,1,0,0.0,1,4.0,0.0,0.0,,0.0,,,Garden,desktop,2
U01159,3,1,0,0.0,1,3.0,0.0,0.0,1.0,0.0,,,Garden,tablet,2
U01160,2,1,0,0.0,1,2.0,0.0,0.0,,0.0,,,Books,mobile,2
U01161,7,1,0,0.0,1,7.0,0.0,0.0,1.0,0.0,,,Books,mobile,3
U01162,6,1,0,0.0,1,6.0,0.0,0.0,2.0,0.0,,,Books,tablet,3
U01163,5,1,0,0.0,1,5.0,0.0,0.0,,0.0,,,Books,tablet,3
U01164,2,1,0,0.0,1,2.0,0.0,0.0,1.0,0.0,,,Garden,desktop,2
U01165,6,1,0,0.0,1,6.0,0.0,0.0,1.0,0.0,,,Books,mobile,3
U01166,7,1,0,0.0,1,7.0,0.0,0.0,,0.0,,,Garden,desktop,3
U01167,2,1,0,0.0,1,2.0,0.0,0.0,1.0,0.0,,,Garden,desktop,2
U01168,3,1,0,0.0,1,3.0,0.0,0.0,1.0,0.0,,,Books,desktop,2
U01169,2,1,0,0.0,1,2.0,0.0,0.0,,0.0,,,Garden,tablet,2
U01170,7,1,0,0.0,1,7.0,0.0,0.0,3.0,0.0,,,Garden,mobile,3
U01171,4,1,0,0.0,1,4.0,0.0,0.0,1.0,0.0,,,Garden,desktop,2
U01172,3,1,0,0.0,1,3.0,0.0,0.0,1.0,0.0,,,Garden,desktop,2
U01173,6,1,0,0.0,1,6.0,0.0,0.0,,0.0,,,Garden,desktop,3
U01174,2,1,0,0.0,1,2.0,0.0,0.0,,0.0,,,Garden,mobile,2
U01175,5,1,0,0.0,1,5.0,0.0,0.0,1.0,0.0,,,Books,mobile,3
U01176,4,1,0,0.0,1,4.0,0.0,0.0,,0.0,,,Books,mobile,2
U01177,4,1,0,0.0,1,4.0,0.0,0.0,,0.0,,,Garden,mobile,2
U01178,4,1,0,0.0,1,4.0,0.0,0.0,,0.0,,,Books,desktop,2
U01179,4,1,0,0.0,1,4.0,0.0,0.0,,0.0,,,Books,mobile,2
U01180,7,1,0,0.0,1,7.0,0.0,0.0,,0.0,,,Books,desktop,3
U01181,3,1,0,0.0,1,3.0,0.0,0.0,1.0,0.0,,,Books,tablet,2
U01182,2,1,0,0.0,1,2.0,0.0,0.0,,0.0,,,Garden,desktop,2
U01183,3,1,0,0.0,1,3.0,0.0,0.0,1.0,0.0,,,Books,tablet,2
U01184,6,1,0,0.0,1,6.0,0.0,0.0,1.0,0.0,,,Books,tablet,3
U01185,6,1,0,0.0,1,6.0,0.0,0.0,,0.0,,,Garden,mobile,3
U01186,2,1,0,0.0,1,2.0,0.0,0.0,1.0,0.0,,,Books,mobile,2
U01187,7,1,0,0.0,1,7.0,0.0,0.0,2.0,0.0,,,Garden,tablet,3
U01188,4,1,0,0.0,1,4.0,0.0,0.0,,0.0,,,Books,tablet,2
U01189,7,1,0,0.0,1,7.0,0.0,0.0,,0.0,,,Books,desktop,3
U01190,3,1,0,0.0,1,3.0,0.0,0.0,,0.0,,,Books,desktop,2
U01191,7,1,0,0.0,1,7.0,0.0,0.0,2.0,0.0,,,Garden,mobile,3
U01192,3,1,0,0.0,1,3.0,0.0,0.0,,0.0,,,Garden,mobile,2
U01193,3,1,0,0.0,1,3.0,0.0,0.0,,0.0,,,Books,tablet,2
U01194,4,1,0,0.0,1,4.0,0.0,0.0,1.0,0.0,,,Garden,tablet,2
U01195,5,1,0,0.0,1,5.0,0.0,0.0,3.0,0.0,,,Garden,tablet,3
U01196,6,1,0,0.0,1,6.0,0.0,0.0,3.0,0.0,,,Garden,mobile,3
U01197,5,1,0,0.0,1,5.0,0.0,0.0,,0.0,,,Garden,desktop,3
U01198,5,1,0,0.0,1,5.0,0.0,0.0,1.0,0.0,,,Books,desktop,3
U01199,4,1,0,0.0,1,4.0,0.0,0.0,2.0,0.0,,,Garden,desktop,2
U01200,6,1,0,0.0,1,6.0,0.0,0.0,,0.0,,,Garden,tablet,3
U01201,3,1,0,0.0,1,3.0,0.0,0.0,,0.0,,,Garden,tablet,2
U01202,4,1,0,0.0,1,4.0,0.0,0.0,1.0,0.0,,,Books,desktop,2
U01203,7,1,0,0.0,1,7.0,0.0,0.0,,0.0,,,Garden,mobile,3
U01204,3,1,0,0.0,1,3.0,0.0,0.0,,0.0,,,Books,mobile,2
U01205,4,1,0,0.0,1,4.0,0.0,0.0,1.0,0.0,,,Books,desktop,2
U01206,5,1,0,0.0,1,5.0,0.0,0.0,1.0,0.0,,,Books,tablet,3
U01207,2,1,0,0.0,1,2.0,0.0,0.0,,0.0,,,Garden,tablet,2
U01208,2,1,0,0.0,1,2.0,0.0,0.0,,0.0,,,Books,tablet,2
U01209,7,1,0,0.0,1,7.0,0.0,0.0,3.0,0.0,,,Garden,desktop,3
U01210,3,1,0,0.0,1,3.0,0.0,0.0,,0.0,,,Books,tablet,2
U01211,2,1,0,0.0,1,2.0,0.0,0.0,,0.0,,,Books,mobile,2
U01212,4,1,0,0.0,1,4.0,0.0,0.0,1.0,0.0,,,Garden,mobile,2
U01213,4,1,0,0.0,1,4.0,0.0,0.0,1.0,0.0,,,Garden,mobile,2
U01214,7,1,0,0.0,1,7.0,0.0,0.0,2.0,0.0,,,Garden,tablet,3
U01215,3,1,0,0.0,1,3.0,0.0,0.0,,0.0,,,Books,desktop,2
U01216,7,1,0,0.0,1,7.0,0.0,0.0,1.0,0.0,,,Books,desktop,3
U01217,3,1,0,0.0,1,3.0,0.0,0.0,1.0,0.0,,,Books,desktop,2
U01218,2,1,0,0.0,1,2.0,0.0,0.0,1.0,0.0,,,Garden,desktop,2
U01219,7,1,0,0.0,1,7.0,0.0,0.0,,0.0,,,Garden,desktop,3
U01220,3,1,0,0.0,1,3.0,0.0,0.0,,0.0,,,Garden,tablet,2
U01221,4,1,0,0.0,1,4.0,0.0,0.0,,0.0,,,Books,desktop,2
U01222,4,1,0,0.0,1,4.0,0.0,0.0,2.0,0.0,,,Garden,mobile,2
U01223,2,1,0,0.0,1,2.0,0.0,0.0,,0.0,,,Books,tablet,2
U01224,5,1,0,0.0,1,5.0,0.0,0.0,,0.0,,,Garden,mobile,3
U01225,5,1,0,0.0,1,5.0,0.0,0.0,2.0,0.0,,,Garden,tablet,3
U01226,4,1,0,0.0,1,4.0,0.0,0.0,2.0,0.0,,,Books,desktop,2
U01227,7,1,0,0.0,1,7.0,0.0,0.0,1.0,0.0,,,Garden,tablet,3
U01228,4,1,0,0.0,1,4.0,0.0,0.0,1.0,0.0,,,Books,tablet,2
U01229,3,1,0,0.0,1,3.0,0.0,0.0,,0.0,,,Books,tablet,2
U01230,7,1,0,0.0,1,7.0,0.0,0.0,3.0,0.0,,,Garden,tablet,3
U01231,6,1,0,0.0,1,6.0,0.0,0.0,1.0,0.0,,,Books,desktop,3
U01232,3,1,0,0.0,1,3.0,0.0,0.0,,0.0,,,Garden,desktop,2
U01233,3,1,0,0.0,1,3.0,0.0,0.0,1.0,0.0,,,Garden,tablet,2
U01234,2,1,0,0.0,1,2.0,0.0,0.0,2.0,0.0,,,Books,mobile,2
U01235,6,1,0,0.0,1,6.0,0.0,0.0,1.0,0.0,,,Books,desktop,3
U01236,2,1,0,0.0,1,2.0,0.0,0.0,,0.0,,,Books,tablet,2
U01237,6,1,0,0.0,1,6.0,0.0,0.0,3.0,0.0,,,Books,tablet,3
U01238,5,1,0,0.0,1,5.0,0.0,0.0,1.0,0.0,,,Garden,mobile,3
U01239,5,1,0,0.0,1,5.0,0.0,0.0,1.0,0.0,,,Garden,mobile,3
U01240,7,1,0,0.0,1,7.0,0.0,0.0,2.0,0.0,,,Books,desktop,3
U01241,5,1,0,0.0,1,5.0,0.0,0.0,1.0,0.0,,,Garden,desktop,3
U01242,5,1,0,0.0,1,5.0,0.0,0.0,3.0,0.0,,,Books,tablet,3
U01243,7,1,0,0.0,1,7.0,0.0,0.0,1.0,0.0,,,Books,mobile,3
U01244,2,1,0,0.0,1,2.0,0.0,0.0,,0.0,,,Garden,tablet,2
U01245,3,1,0,0.0,1,3.0,0.0,0.0,,0.0,,,Books,desktop,2
U01246,3,1,0,0.0,1,3.0,0.0,0.0,1.0,0.0,,,Garden,tablet,2
U01247,6,1,0,0.0,1,6.0,0.0,0.0,2.0,0.0,,,Garden,tablet,3
U01248,3,1,0,0.0,1,3.0,0.0,0.0,,0.0,,,Garden,desktop,2
U01249,5,1,0,0.0,1,5.0,0.0,0.0,3.0,0.0,,,Garden,tablet,3
U01250,6,1,0,0.0,1,6.0,0.0,0.0,1.0,0.0,,,Books,mobile,3
U01251,4,1,0,0.0,1,4.0,0.0,0.0,1.0,0.0,,,Books,mobile,2
